Date,Close,High,Low,Open,Volume,Oil_Price,USD_Index,Silver_Price,SP500,Bond_Yield_10Y,VIX_Index,FED_Rate,CPI_Inflation,Real_Yield_10Y
5/7/2007,670.5999755859375,688,651,688,3,61.93000030517578,81.73999786376953,13.414999961853027,1505.6199951171875,4.639999866485596,12.90999984741211,5.25,203.437,2.27
5/14/2007,661,673,656.2000122070312,668.5,0,62.369998931884766,82.12000274658203,13.210000038146973,1505.8499755859375,4.670000076293945,12.949999809265137,5.25,203.437,2.32
5/21/2007,655.0999755859375,661.9000244140625,654,660.7000122070312,28,64.94000244140625,82.19999694824219,12.925999641418457,1522.75,4.803999900817871,12.760000228881836,5.25,203.437,2.43
5/28/2007,671.2000122070312,672,651.5,657.0999755859375,160200,65.19999694824219,82.33000183105469,12.93500042,1515.72998,4.861000061035156,13.34000015258789,5.25,203.437,2.55
6/4/2007,645.5,674,645.2000122070312,671.2000122070312,1886,65.08000183105469,82.31999969482422,13.680999755859375,1536.3399658203125,4.955999851226807,12.779999732971191,5.25,203.437,2.55
6/11/2007,654.5,655.2000122070312,644.2999877929688,649.2000122070312,277,64.76000213623047,82.69000244140625,12.99899959564209,1507.6700439453125,5.118000030517578,14.84000015258789,5.25,203.437,2.72
6/18/2007,653.5,660.7999877929688,648.5999755859375,657.9000244140625,110,68,82.84999847,13.234000205993652,1532.9100341796875,5.171000003814697,13.93999958,5.25,203.437,2.73
6/25/2007,648.0999755859375,650.5,640,650,258,69.13999938964844,82.33999633789062,13.008000373840332,1502.560059,5.138000011444092,15.75,5.25,203.437,2.67
7/2/2007,652.7000122070312,656.7999877929688,648.4000244140625,656.7999877929688,49,70.68000030517578,81.91999816894531,12.352999687194824,1503.3499755859375,5.0329999923706055,16.229999542236328,5.25,203.437,2.61
7/9/2007,665.7999877929688,666.7000122070312,660.2999877929688,660.5,16,72.80999755859375,81.45999908447266,12.64799976348877,1530.439941,5.195000171661377,14.720000267028809,5.25,203.437,2.75
7/16/2007,683.9000244140625,683.9000244140625,664.7000122070312,667.0999755859375,1,73.93000030517578,80.58000183105469,13.01099967956543,1552.5,5.106999874,15.149999618530273,5.25,203.437,2.69
7/23/2007,660,684.2000122070312,660,680.7999877929688,95749,75.56999969482422,80.29000091552734,13.31499958,1534.0999755859375,4.955999851226807,16.950000762939453,5.25,203.437,2.63
7/30/2007,672.5,674.4000244140625,658.5,659.9000244140625,45958,77.01999664,80.94999694824219,12.642999649047852,1458.949951171875,4.788000106811523,24.170000076293945,5.25,203.437,2.49
8/6/2007,670.2999877929688,676.2000122070312,659.5,672.0999755859375,2139,75.48000336,80.18000030517578,13.100000381469727,1433.060059,4.699999809265137,25.15999984741211,5.25,203.437,2.46
8/13/2007,656.9000244140625,671,642.9000244140625,669.9000244140625,1352,71.47000122070312,80.68000030517578,12.824999809265137,1453.6400146484375,4.776000022888184,28.299999237060547,5.25,203.437,2.52
8/20/2007,668,668.7999877929688,657.5,658.5999755859375,844,71.98000336,81.43000030517578,11.772000312805176,1445.939941,4.672999858856201,29.989999771118164,5.25,203.437,2.44
8/27/2007,673,672.7999877929688,664.2000122070312,667.9000244140625,549,71.08999633789062,80.66999816894531,11.925000190734863,1479.3699951171875,4.632999897003174,20.719999313354492,5.25,203.437,2.38
9/3/2007,700.7999877929688,700.7999877929688,672.5,672.5,111,74.04000091552734,80.79000091552734,12.062999725341797,1473.989990234375,4.5370001792907715,23.37999916,5.25,203.437,2.14
9/10/2007,709.5999755859375,717.2000122070312,702,704.5,156,76.69999694824219,79.95999908447266,12.592000007629395,1453.550048828125,4.368000030517578,26.229999542236328,5.25,203.437,2.14
9/17/2007,731.4000244140625,732.4000244140625,715.7999877929688,719.0999755859375,170,79.09999847,79.62000274658203,12.543999671936035,1484.25,4.461999893188477,24.920000076293945,5.25,203.437,2.21
9/24/2007,742.7999877929688,745.7000122070312,727.4000244140625,732.0999755859375,26956,81.62000274658203,78.59999847,13.473999977111816,1525.75,4.631999969482422,19,5.25,203.437,2.33
10/1/2007,741.2999877929688,747.4000244140625,724.2999877929688,745.0999755859375,1047,81.66000366210938,77.72000122070312,13.793999671936035,1526.75,4.578999996185303,18,4.76,209.19,2.26
10/8/2007,748.7000122070312,750.4000244140625,732.4000244140625,735.2000122070312,715,81.22000122070312,78.30999755859375,13.378999710083008,1557.5899658203125,4.639999866485596,16.90999984741211,4.76,209.19,2.34
10/15/2007,764,765.7999877929688,756.0999755859375,758,556,83.69000244140625,78.22000122070312,13.803000450134277,1561.800048828125,4.686999797821045,17.729999542236328,4.76,209.19,2.34
10/22/2007,783.9000244140625,783.4000244140625,751.9000244140625,766.7000122070312,213,88.59999847,77.41000366210938,13.553000450134277,1500.6300048828125,4.401000022888184,22.959999084472656,4.76,209.19,2.11
10/29/2007,805.7000122070312,806.5,780.7000122070312,793.7999877929688,197,91.86000061035156,77.02999877929688,14.211999893188477,1535.280029296875,4.388999938964844,19.559999465942383,4.76,209.19,2.04
11/5/2007,832.5,841.2999877929688,804.2000122070312,804.5999755859375,39,95.93000030517578,76.33999633789062,14.545999526977539,1509.6500244140625,4.290999889373779,23.010000228881836,4.76,209.19,1.94
11/12/2007,785.7000122070312,817,785.7000122070312,803.9000244140625,20,96.31999969482422,75.40000153,15.49899959564209,1453.699951171875,4.224999904632568,28.5,4.76,209.19,1.7
11/19/2007,824,824,777.5999755859375,777.5999755859375,23,95.09999847,75.83000183105469,14.482999801635742,1458.739990234375,4.150000095367432,25.489999771118164,4.76,209.19,1.7
11/26/2007,782.2000122070312,826,778.4000244140625,826,239261,98.18000030517578,75.05000305175781,14.71500015258789,1440.699951171875,4.012000084,25.610000610351562,4.76,209.19,1.45
12/3/2007,794.4000244140625,805,777,783.9000244140625,5592,88.70999908447266,76.15000153,13.963000297546387,1481.1400146484375,3.9719998836517334,22.87000084,4.76,209.19,1.57
12/10/2007,793.2999877929688,815.9000244140625,789.5999755859375,799.2999877929688,1308,88.27999877929688,76.29000091552734,14.324999809265137,1504.6600341796875,4.119999885559082,20.850000381469727,4.76,209.19,1.89
12/17/2007,811.5999755859375,812.5,788.4000244140625,793.5,433,91.26999664,77.44000244140625,13.826000213623047,1467.949951171875,4.231999874,23.270000457763672,4.76,209.19,1.86
12/24/2007,839.5999755859375,840.2000122070312,809.7999877929688,811.5,344,93.30999755859375,77.72000122070312,14.345999717712402,1484.459961,4.168000221252441,18.469999313354492,4.76,209.19,1.88
12/31/2007,863.0999755859375,865.5,843.2000122070312,843.2000122070312,343,96,76.22000122070312,14.770000457763672,1478.489990234375,4.0960001945495605,20.739999771118164,4.76,209.19,1.73
1/7/2008,896.0999755859375,899.7000122070312,857.4000244140625,860.9000244140625,262,97.91000366210938,75.79000091552734,15.345999717712402,1411.6300048828125,3.8540000915527344,23.940000534057617,4.76,209.19,1.57
1/14/2008,880.7999877929688,907.2999877929688,871,907.2999877929688,333,92.69000244140625,75.98000336,16.273000717163086,1401.02002,3.809999942779541,23.68000030517578,4.76,209.19,1.53
1/21/2008,910.5,910.5,863.2000122070312,878.7000122070312,91,90.56999969482422,76.37999725341797,16.13800048828125,1325.189941,3.6480000019073486,27.18000030517578,4.76,209.19,1.33
1/28/2008,908.7000122070312,936.2999877929688,903.7000122070312,916.5999755859376,232978,90.70999908447266,75.97000122070312,16.42799949645996,1330.6099853515625,3.5840001106262207,29.079999923706055,4.76,209.19,1.33
2/4/2008,918.4000244140624,920,884.7000122070312,903.7000122070312,3201,88.95999908447266,75.44999694824219,16.823999404907227,1395.4200439453125,3.5999999046325684,24.020000457763672,4.76,209.19,1.38
2/11/2008,902.7999877929688,926.9000244140624,897.2000122070312,920.7000122070312,804,91.76999664,76.66999816894531,17.075000762939453,1331.290039,3.6540000438690186,28.010000228881836,4.76,209.19,1.32
2/18/2008,944.7000122070312,953.4000244140624,900.5,904.2999877929688,1048,95.5,76.09999847,17.097999572753906,1349.989990234375,3.7799999713897705,25.020000457763672,4.76,209.19,1.53
2/25/2008,972.0999755859376,973.0999755859376,931.2999877929688,946.5,1028,98.80999755859375,75.51999664,18.024999618530273,1353.1099853515625,3.7899999618530273,24.059999465942383,4.76,209.19,1.53
3/3/2008,972.2000122070312,992.7000122070312,963.7999877929688,984.2000122070312,254,101.83999633789062,73.70999908447266,19.808000564575195,1330.6300048828125,3.5339999198913574,26.540000915527344,4.76,209.19,1.08
3/10/2008,998.2000122070312,1004.5999755859376,964.7000122070312,975.5,147,105.1500015258789,73.02999877929688,20.158000946044922,1293.3699951171875,3.5409998893737793,27.489999771118164,4.76,209.19,0.9
3/17/2008,919.5999755859376,1014.5999755859376,917.7000122070312,1005,230,110.20999908447266,71.66000366210938,20.573999404907227,1288.1400146484375,3.4210000038146973,31.15999984741211,4.76,209.19,1.05
3/24/2008,930.5999755859376,951.7000122070312,915.2000122070312,915.5,209821,101.83999633789062,72.75,16.80500030517578,1329.510009765625,3.328000068664551,26.62000084,4.76,209.19,1.24
3/31/2008,909,940.0999755859376,871.7999877929688,931,12814,105.62000274658203,71.68000030517578,17.899999618530273,1315.219970703125,3.4660000801086426,25.709999084472656,4.76,209.19,1.11
4/7/2008,923.5999755859376,939.2000122070312,904.0999755859376,915.2999877929688,3431,106.2300033569336,72.01999664,17.722000122070312,1370.4000244140625,3.4809999465942383,22.450000762939453,4.76,209.19,1.23
4/14/2008,912.2000122070312,948.7000122070312,907.2000122070312,917,836,110.13999938964844,71.80999755859375,17.667999267578125,1332.8299560546875,3.4709999561309814,23.459999084472656,4.76,209.19,1.23
4/21/2008,887.2000122070312,924.5999755859376,878.0999755859375,922.5,1342,116.69000244140625,72.01000213623047,17.802000045776367,1390.3299560546875,3.743000030517578,20.12999916,4.76,209.19,1.44
4/28/2008,856.0999755859375,893.7999877929688,849.5999755859375,887,597,118.5199966430664,72.79000091552734,16.84600067138672,1397.8399658203125,3.865999937057495,19.59000015258789,4.76,209.19,1.56
5/5/2008,884.5,884.7000122070312,861.2000122070312,861.2000122070312,221,116.31999969482422,73.5,16.381000518798828,1413.9000244140625,3.8450000286102295,18.18000030517578,4.76,209.19,1.53
5/12/2008,899,904.2000122070312,862.7999877929688,879.2000122070312,320,125.95999908447266,73.05000305175781,16.843000411987305,1388.280029296875,3.7669999599456787,19.40999984741211,4.76,209.19,1.41
5/19/2008,925.5999755859376,925.5999755859376,905,905,9,126.29000091552734,72.83999633789062,16.90399932861328,1425.3499755859375,3.8499999046325684,16.469999313354492,4.76,209.19,1.36
5/26/2008,887.2999877929688,925.5999755859376,868.5999755859375,916.9000244140624,221213,132.19000244140625,71.88999938964844,18.240999221801758,1375.9300537109375,3.8310000896453857,19.549999237060547,4.76,209.19,1.51
6/2/2008,895.4000244140625,901,865.4000244140625,887.2999877929688,5393,127.3499984741211,72.87999725341797,16.82699966430664,1400.3800048828125,4.046000003814697,17.829999923706055,4.76,209.19,1.51
6/9/2008,870.2999877929688,908.9000244140624,858.2000122070312,900.7000122070312,3029,138.5399932861328,72.38999938964844,17.39699935913086,1360.6800537109375,3.937999963760376,23.559999465942383,4.76,209.19,1.54
6/16/2008,901.2999877929688,907.2999877929688,871.2999877929688,872.5,332,134.86000061035156,74.15000153,16.540000915527344,1360.030029296875,4.261000156402588,21.219999313354492,4.76,209.19,1.76
6/23/2008,929.2999877929688,927.5999755859376,876.4000244140625,903.4000244140624,564,134.6199951171875,73.02999877929688,17.386999130249023,1317.9300537109375,4.137000084,22.87000084,4.76,209.19,1.75
6/30/2008,931.7999877929688,945.7999877929688,922.2999877929688,927.7000122070312,425,140.2100067138672,72.36000061035156,17.62000084,1278.3800048828125,3.990000009536743,23.440000534057617,4.76,209.19,1.48
7/7/2008,959.5,965.7000122070312,915.4000244140624,931.4000244140624,285,145.2899932861328,72.73999786376953,18.28499984741211,1262.9000244140625,3.9730000495910645,24.780000686645508,4.76,209.19,1.43
7/14/2008,957.2999877929688,986.2000122070312,955,964.7000122070312,107,145.0800018310547,72.09999847,18.74500084,1239.489990234375,3.940000057220459,27.489999771118164,4.76,209.19,1.43
7/21/2008,926.5999755859376,974.9000244140624,920.9000244140624,964.5,290,128.8800048828125,72.19000244140625,18.135000228881836,1260.6800537109375,4.080999851226807,24.049999237060547,4.76,209.19,1.66
7/28/2008,909,931.0999755859376,893.2999877929688,928.7999877929688,251481,123.26000213623047,72.86000061035156,17.325000762939453,1257.760009765625,4.111000061035156,22.90999984741211,4.76,209.19,1.7
8/4/2008,857.7999877929688,915.2999877929688,851.0999755859375,912.7000122070312,5173,125.0999984741211,73.41999816894531,17.481000900268555,1260.310059,3.947999954223633,22.56999969482422,4.76,209.19,1.64
8/11/2008,786,863.4000244140625,780.9000244140625,858.2999877929688,741,115.19999694824219,75.84999847,15.303000450134277,1296.3199462890625,3.950000047683716,20.65999984741211,4.76,209.19,1.8
8/18/2008,827.4000244140625,836.5999755859375,789.5999755859375,792,277,113.7699966430664,77.18000030517578,12.800999641418457,1298.199951171875,3.8519999980926514,19.579999923706055,4.76,209.19,1.67
8/25/2008,829.2999877929688,842.5999755859375,819.7999877929688,819.7999877929688,1228,114.58999633789062,76.80999755859375,13.470000267028809,1292.199951171875,3.867000102996826,18.809999465942383,4.76,209.19,1.64
9/1/2008,797.5999755859375,840.7000122070312,790.7999877929688,829.9000244140625,374,115.45999908447266,77.37999725341797,13.607000350952148,1282.8299560546875,3.812999963760376,20.649999618530273,1.81,218.877,1.68
9/8/2008,760.2999877929688,813.2000122070312,739,811,210,106.2300033569336,78.93000030517578,12.244999885559082,1242.310059,3.6600000858306885,23.059999465942383,1.81,218.877,1.68
9/15/2008,860.5999755859375,910.9000244140624,764,778.0999755859375,218,101.18000030517578,78.97000122070312,10.734999656677246,1251.699951171875,3.7300000190734863,25.65999984741211,1.81,218.877,1.7
9/22/2008,882.9000244140625,908.0999755859376,879.5,888.7999877929688,14176,104.55000305175781,77.68000030517578,12.425000190734863,1255.0799560546875,3.7690000534057617,32.06999969482422,1.81,218.877,1.85
9/29/2008,828.9000244140625,919,823,871.2999877929688,4816,106.88999938964844,76.94999694824219,13.458000183105469,1213.27002,3.8269999027252197,34.74000168,1.81,218.877,2.03
10/6/2008,855.4000244140625,925.7000122070312,826,828.7999877929688,1041,93.87999725341797,80.30999755859375,11.270000457763672,1099.22998,3.6440000534057617,45.13999938964844,1.81,218.877,2.21
10/13/2008,785.0999755859375,861.0999755859375,773.7999877929688,861.0999755859375,443,77.69999694824219,83,10.545000076293945,899.2199707,3.8610000610351562,69.94999694824219,1.81,218.877,2.76
10/20/2008,729.0999755859375,803.7999877929688,681,803.7999877929688,482,71.84999847,82.41000366210938,9.31000042,940.5499877929688,3.937999963760376,70.33000183105469,1.81,218.877,2.76
10/27/2008,716.7999877929688,774,712,742.7999877929688,405,64.15000153,86.44000244140625,9.295000076293945,876.7700195,3.697000026702881,79.12999725341797,1.81,218.877,3.02
11/3/2008,733.2000122070312,760,726,728.7999877929688,115,67.80999755859375,85.62999725341797,9.729999542236328,968.75,3.9700000286102295,59.88999938964844,1.81,218.877,3.09
11/10/2008,742.4000244140625,753.5999755859375,707,749,1083,61.040000915527344,85.91000366210938,9.963000297546387,930.9899902,3.7799999713897705,56.099998474121094,1.81,218.877,2.84
11/17/2008,791.7000122070312,784.0999755859375,734,741.9000244140625,159,57.040000915527344,86.36000061035156,9.489999771118164,873.2899780273438,3.75,66.30999755859375,1.81,218.877,2.85
11/24/2008,816.2000122070312,824,806.7999877929688,819.9000244140625,376422,49.93000030517578,88.19000244140625,9.479999542236328,800.0300293,3.1670000553131104,72.66999816894531,1.81,218.877,3.11
12/1/2008,750.5,817.2999877929688,740,817.2000122070312,6117,54.43000030517578,86.51999664,10.18500042,896.2399902,2.9570000171661377,55.279998779296875,0.16,211.398,2.38
12/8/2008,818.9000244140625,832.0999755859375,754.2000122070312,755,1351,40.810001373291016,87.12000274658203,9.401000022888184,876.0700073242188,2.6570000648498535,59.93000030517578,0.16,211.398,2.47
12/15/2008,836.4000244140625,880.7999877929688,824,828,1013,46.279998779296875,83.63999938964844,10.199000358581543,879.7299805,2.5889999866485596,54.279998779296875,0.16,211.398,2.43
12/22/2008,870.4000244140625,872.4000244140625,835,848.5,518,33.869998931884766,81.30000305175781,10.819000244140625,887.8800048828125,2.131000042,44.93000030517578,0.16,211.398,2.01
12/29/2008,878.7999877929688,883.5999755859375,858.4000244140625,882.9000244140625,646,37.709999084472656,80.88999938964844,10.503000259399414,872.7999877929688,2.137000084,43.380001068115234,0.16,211.398,2.02
1/5/2009,854.2999877929688,883.5,837.7000122070312,882,627,46.34000015258789,81.83999633789062,11.46500015258789,931.7999877929688,2.4159998893737793,39.189998626708984,0.16,211.398,2.34
1/12/2009,839.2999877929688,844.4000244140625,805.5999755859375,844.4000244140625,177,40.83000183105469,82.66000366210938,11.295000076293945,890.3499755859375,2.4070000648498535,42.81999969482422,0.16,211.398,1.75
1/19/2009,895.2999877929688,899.0999755859375,824,838.7000122070312,166,36.50999832,84.20999908447266,11.194999694824219,850.1199951171875,2.303999900817871,46.11000061035156,0.16,211.398,1.92
1/26/2009,927.2999877929688,930.2999877929688,874.2000122070312,907.2999877929688,214404,46.470001220703125,85.61000061035156,11.932000160217285,831.9500122070312,2.621999979019165,47.27000045776367,0.16,211.398,1.92
2/2/2009,913.9000244140624,928.7999877929688,889.7999877929688,924.2999877929688,6240,41.68000030517578,86,12.56000042,825.8800048828125,2.8440001010894775,44.84000015258789,0.16,211.398,1.69
2/9/2009,941.5,952.7999877929688,891.7999877929688,910,2600,40.16999816894531,85.34999847,13.154999732971191,868.5999755859375,2.9790000915527344,43.369998931884766,0.16,211.398,1.66
2/16/2009,1001.7999877929688,1004.9000244140624,937.2999877929688,939.5,2482,37.50999832,86.04000091552734,13.619999885559082,826.8400268554688,2.881999969482422,42.93000030517578,0.16,211.398,1.7
2/23/2009,941.5,996.5,928.0999755859376,995.5999755859376,2894,38.939998626708984,86.48999786376953,14.48799991607666,770.0499877929688,2.7720000743865967,49.29999923706055,0.16,211.398,1.7
3/2/2009,942.0999755859376,963.2000122070312,900.0999755859375,945,1440,44.75999832,88.01000213623047,13.085000038146973,735.0900268554688,3.0409998893737793,46.349998474121094,0.16,211.398,2
3/9/2009,929.7999877929688,940.5,892.0999755859375,940.5,1366,45.52000045776367,88.51000213623047,13.322999954223633,683.3800048828125,2.828000068664551,49.33000183105469,0.16,211.398,2.06
3/16/2009,955.7999877929688,960.7999877929688,885,926.4000244140624,690,46.25,87.43000030517578,13.229999542236328,756.5499877929688,2.884999990463257,42.36000061035156,0.16,211.398,1.88
3/23/2009,923,952.5999755859376,920.7999877929688,950.7000122070312,108556,51.060001373291016,83.83999633789062,13.82699966430664,768.5399780273438,2.625,45.88999938964844,0.16,211.398,1.4
3/30/2009,895.5999755859375,932.5,891.2999877929688,924.5999755859376,74904,52.380001068115234,85.11000061035156,13.25100040435791,815.9400024414062,2.760999917984009,41.040000915527344,0.16,211.398,1.39
4/6/2009,882.2000122070312,895,865.0999755859375,895,1952,52.50999832,84.16999816894531,12.725000381469727,842.5,2.9070000648498535,39.70000076293945,0.16,211.398,1.52
4/13/2009,867.4000244140625,899.4000244140625,865,882.5,2289,52.24000168,85.79000091552734,12.324999809265137,856.5599975585938,2.9260001182556152,36.529998779296875,0.16,211.398,1.55
4/20/2009,913.5999755859376,913.5999755859376,866.0999755859375,868.7999877929688,1887,50.33000183105469,85.98000336,11.78499984741211,869.5999755859375,2.930000066757202,33.939998626708984,0.16,211.398,1.66
4/27/2009,887.5999755859375,918,881.2999877929688,918,3014,51.54999923706055,84.70999908447266,12.914999961853027,866.2299805,2.996000051498413,36.81999969482422,0.16,211.398,1.48
5/4/2009,914.4000244140624,924,885.7999877929688,885.7999877929688,402,53.20000076293945,84.55000305175781,12.479999542236328,877.5200195,3.1740000247955322,35.29999923706055,0.16,211.398,1.77
5/11/2009,930.9000244140624,931.5999755859376,913.0999755859376,913.0999755859376,143,58.630001068115234,82.52999877929688,13.93500042,929.2299805,3.2929999828338623,32.04999923706055,0.16,211.398,1.7
5/18/2009,958.5,958.7000122070312,918.7000122070312,929.5999755859376,292,56.34000015258789,83.01999664,13.989999771118164,882.8800048828125,3.122999906539917,33.119998931884766,0.16,211.398,1.66
5/25/2009,978.7999877929688,980.4000244140624,944,953,233216,61.66999816894531,79.95999908447266,14.682999610900879,887,3.447999954223633,32.630001068115234,0.16,211.398,1.8
6/1/2009,961.7000122070312,990.2999877929688,954,978.7999877929688,7729,66.30999755859375,80.43000030517578,15.600000381469727,919.1400146484375,3.4649999141693115,28.920000076293945,0.21,214.79,1.8
6/8/2009,940.0999755859376,966,935.7999877929688,958,2711,68.44000244140625,80.66999816894531,15.37600040435791,940.0900268554688,3.861999988555908,29.62000084,0.21,214.79,1.94
6/15/2009,935.5999755859376,942,926.9000244140624,938.5,600,72.04000091552734,80.13999938964844,14.864999771118164,946.2100219726562,3.7880001068115234,28.149999618530273,0.21,214.79,1.9
6/22/2009,940.7000122070312,946,917.2999877929688,925,1160,69.55000305175781,80.26000213623047,14.189000129699707,921.2299805,3.7890000343322754,27.989999771118164,0.21,214.79,1.89
6/29/2009,930.7000122070312,944.2000122070312,925.2999877929688,940.2000122070312,728,69.16000366210938,79.87999725341797,14.116999626159668,918.9000244140625,3.506000042,25.93000030517578,0.21,214.79,1.83
7/6/2009,912.2000122070312,933.5,905.5999755859376,933.5,320,66.73000336,80.15000153,13.392999649047852,896.4199829101562,3.494999885559082,27.950000762939453,0.21,214.79,2.03
7/13/2009,937.2000122070312,941,908.4000244140624,911.5,258,59.88999938964844,80.23000336,12.63700008392334,879.1300048828125,3.2950000762939453,29.020000457763672,0.21,214.79,1.84
7/20/2009,952.7999877929688,954.5,945.7999877929688,954.0999755859376,215,63.560001373291016,79.34999847,13.39799976348877,940.3800048828125,3.6510000228881836,24.34000015258789,0.21,214.79,1.73
7/27/2009,953.7000122070312,958.0999755859376,927.2000122070312,955.0999755859376,176472,68.05000305175781,78.75,13.869999885559082,979.2600098,3.6700000762939453,23.09000015258789,0.21,214.79,1.85
8/3/2009,957.2999877929688,971.0999755859376,950.7999877929688,952.5999755859376,5093,69.44999694824219,78.34999847,13.932999610900879,987.4799805,3.500999927520752,25.920000076293945,0.21,214.79,1.78
8/10/2009,947,960.0999755859376,942.0999755859376,955,848,70.93000030517578,78.97000122070312,14.66100025177002,1010.47998,3.8540000915527344,24.760000228881836,0.21,214.79,1.83
8/17/2009,953.2000122070312,957.5999755859376,931.5,947.4000244140624,686,67.51000213623047,78.88999938964844,14.71500015258789,1004.0900268554688,3.558000087738037,24.270000457763672,0.21,214.79,1.79
8/24/2009,957,962.2000122070312,940.2999877929688,953.5,844,73.88999938964844,78.04000091552734,14.15999984741211,1026.1300048828125,3.555999994277954,25.010000228881836,0.21,214.79,1.67
8/31/2009,994.9000244140624,995.7999877929688,944.7999877929688,959.5,233,72.73999786376953,78.37000274658203,14.784000396728516,1028.9300537109375,3.4509999752044678,24.760000228881836,0.21,214.79,1.76
9/7/2009,1004.9000244140624,1011.9000244140624,987.2999877929688,993.5,423,68.01999664,78.13999938964844,16.26300048828125,1016.4000244140625,3.441999912261963,25.260000228881836,0.21,214.79,1.65
9/14/2009,1009.2000122070312,1019.7999877929688,994.9000244140624,1002.9000244140624,375,69.29000091552734,76.61000061035156,16.676000595092773,1042.72998,3.3429999351501465,24.149999618530273,0.21,214.79,1.65
9/21/2009,990.2000122070312,1019.4000244140624,986.7000122070312,1003.7000122070312,498,72.04000091552734,76.43000030517578,17.042999267578125,1068.300048828125,3.4739999771118164,23.920000076293945,0.21,214.79,1.69
9/28/2009,1003.2000122070312,1009,984.7000122070312,993.2000122070312,14594,66.01999664,76.80999755859375,16.038000106811523,1044.3800048828125,3.3289999961853027,25.610000610351562,0.21,214.79,1.57
10/5/2009,1047.800048828125,1060.4000244140625,1003,1004.0999755859376,875,69.94999694824219,77,16.20800018310547,1025.209961,3.2209999561309814,28.68000030517578,0.21,214.79,1.51
10/12/2009,1050.699951171875,1070.199951171875,1043.699951171875,1049,787,71.76999664,76.43000030517578,17.674999237060547,1071.489990234375,3.384000062942505,23.12000084,0.21,214.79,1.38
10/19/2009,1055.5999755859375,1066.199951171875,1047.5,1053.5999755859375,712,78.52999877929688,75.59999847,17.405000686645508,1087.6800537109375,3.4170000553131104,21.43000030517578,0.21,214.79,1.38
10/26/2009,1039.699951171875,1055.5999755859375,1028,1055.5999755859375,865,80.5,75.47000122070312,17.711000442504883,1079.5999755859375,3.4749999046325684,22.270000457763672,0.21,214.79,1.59
11/2/2009,1095.0999755859375,1100,1043.5,1053.4000244140625,516,77,76.30000305175781,16.246000289916992,1036.189941,3.3919999599456787,30.690000534057617,0.21,214.79,1.41
11/9/2009,1116.0999755859375,1121.300048828125,1098.199951171875,1098.5999755859375,422,77.43000030517578,75.81999969482422,17.364999771118164,1069.300048828125,3.503000020980835,24.190000534057617,0.21,214.79,1.3
11/16/2009,1146.4000244140625,1149.4000244140625,1127.199951171875,1138.5999755859375,246,76.34999847,75.33000183105469,17.37000084,1093.47998,3.428999900817871,23.360000610351562,0.21,214.79,1.21
11/23/2009,1174.199951171875,1195,1130.0999755859375,1164.300048828125,317557,76.72000122070312,75.66000366210938,18.433000564575195,1091.3800048828125,3.3559999465942383,22.190000534057617,0.21,214.79,1.2
11/30/2009,1168.800048828125,1226.4000244140625,1147,1179.9000244140625,26299,76.05000305175781,75,18.302000045776367,1091.489990234375,3.2309999465942383,24.739999771118164,0.21,214.79,1.13
12/7/2009,1119.4000244140625,1169.300048828125,1110.800048828125,1157.5999755859375,7965,75.47000122070312,75.91000366210938,18.496000289916992,1105.97998,3.4830000400543213,21.25,0.21,214.79,1.31
12/14/2009,1110.800048828125,1141.5,1095.699951171875,1123.300048828125,1503,69.87000274658203,76.56999969482422,17.083999633789062,1106.4100341796875,3.5399999618530273,21.59000015258789,0.21,214.79,1.37
12/21/2009,1104.0999755859375,1119.199951171875,1075,1095.4000244140625,1023,73.36000061035156,77.81999969482422,17.30500030517578,1102.469970703125,3.5460000038146973,21.68000030517578,0.21,214.79,1.39
12/28/2009,1095.199951171875,1111.9000244140625,1086,1107.199951171875,1936,78.05000305175781,77.83999633789062,17.42300033569336,1126.47998,3.806999921798706,19.469999313354492,0.21,214.79,1.5
1/4/2010,1138.199951171875,1139.199951171875,1097.0999755859375,1117.699951171875,710,79.36000061035156,77.86000061035156,16.82200050354004,1115.0999755859375,3.8429999351501465,21.68000030517578,0.21,214.79,1.47
1/11/2010,1130.0999755859375,1161.199951171875,1121,1150.699951171875,417,82.75,77.47000122070312,18.45800018310547,1144.97998,3.808000087738037,18.12999916,0.21,214.79,1.47
1/18/2010,1089.199951171875,1139.699951171875,1083,1139.699951171875,207,78,77.31999969482422,18.410999298095703,1136.030029296875,3.6760001182556152,17.90999984741211,0.21,214.79,1.33
1/25/2010,1083,1097.9000244140625,1073.199951171875,1095.199951171875,319330,74.54000091552734,78.27999877929688,16.917999267578125,1091.760009765625,3.5980000495910645,27.309999465942383,0.21,214.79,1.33
2/1/2010,1052.199951171875,1124.9000244140625,1045.199951171875,1081,10013,72.88999938964844,79.45999908447266,16.183000564575195,1073.8699951171875,3.6089999675750732,24.62000084,0.13,217.281,1.29
2/8/2010,1089.5,1097.0999755859375,1061.5999755859375,1065.699951171875,3264,71.19000244140625,80.44000244140625,14.822999954223633,1066.189941,3.5460000038146973,26.110000610351562,0.13,217.281,1.35
2/15/2010,1121.300048828125,1127,1092.4000244140625,1119.300048828125,3137,74.12999725341797,80.31999969482422,15.449000358581543,1075.510009765625,3.693000078201294,22.729999542236328,0.13,217.281,1.55
